file,track_id,genre,split
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001482.mp3,001482,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001510.mp3,001510,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001544.mp3,001544,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001642.mp3,001642,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001644.mp3,001644,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001649.mp3,001649,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001661.mp3,001661,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001663.mp3,001663,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001666.mp3,001666,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001673.mp3,001673,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001680.mp3,001680,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001681.mp3,001681,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001682.mp3,001682,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001683.mp3,001683,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001684.mp3,001684,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001685.mp3,001685,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001686.mp3,001686,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001687.mp3,001687,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001688.mp3,001688,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001689.mp3,001689,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001701.mp3,001701,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001702.mp3,001702,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001703.mp3,001703,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001704.mp3,001704,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001706.mp3,001706,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001720.mp3,001720,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001732.mp3,001732,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001733.mp3,001733,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001735.mp3,001735,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001736.mp3,001736,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001883.mp3,001883,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001891.mp3,001891,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001893.mp3,001893,Folk,validation
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001924.mp3,001924,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001925.mp3,001925,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001929.mp3,001929,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/001/001930.mp3,001930,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/002/002012.mp3,002012,Experimental,validation
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/002/002096.mp3,002096,Experimental,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/002/002097.mp3,002097,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/002/002099.mp3,002099,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003263.mp3,003263,Folk,validation
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003264.mp3,003264,Folk,validation
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003265.mp3,003265,Folk,validation
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003266.mp3,003266,Folk,validation
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003270.mp3,003270,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003271.mp3,003271,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003272.mp3,003272,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003273.mp3,003273,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003274.mp3,003274,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003492.mp3,003492,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003532.mp3,003532,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003533.mp3,003533,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003534.mp3,003534,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003535.mp3,003535,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003537.mp3,003537,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003538.mp3,003538,Pop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003573.mp3,003573,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003598.mp3,003598,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003624.mp3,003624,Rock,test
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003707.mp3,003707,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003708.mp3,003708,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003720.mp3,003720,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003721.mp3,003721,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003722.mp3,003722,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003724.mp3,003724,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003725.mp3,003725,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003761.mp3,003761,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003762.mp3,003762,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003763.mp3,003763,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003765.mp3,003765,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003766.mp3,003766,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003775.mp3,003775,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003776.mp3,003776,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003777.mp3,003777,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003778.mp3,003778,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003779.mp3,003779,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003832.mp3,003832,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003833.mp3,003833,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003840.mp3,003840,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003880.mp3,003880,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003895.mp3,003895,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003896.mp3,003896,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003904.mp3,003904,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003905.mp3,003905,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003906.mp3,003906,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003908.mp3,003908,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003909.mp3,003909,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003910.mp3,003910,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003911.mp3,003911,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003912.mp3,003912,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003913.mp3,003913,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003920.mp3,003920,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003921.mp3,003921,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/003/003950.mp3,003950,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004013.mp3,004013,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004017.mp3,004017,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004022.mp3,004022,Rock,validation
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004037.mp3,004037,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004066.mp3,004066,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004067.mp3,004067,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004068.mp3,004068,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004069.mp3,004069,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004070.mp3,004070,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004071.mp3,004071,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004072.mp3,004072,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004073.mp3,004073,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004074.mp3,004074,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004075.mp3,004075,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004076.mp3,004076,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004077.mp3,004077,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004078.mp3,004078,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004079.mp3,004079,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004080.mp3,004080,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004091.mp3,004091,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004092.mp3,004092,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004093.mp3,004093,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004094.mp3,004094,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004095.mp3,004095,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004096.mp3,004096,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004097.mp3,004097,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004098.mp3,004098,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004099.mp3,004099,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004100.mp3,004100,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004101.mp3,004101,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004102.mp3,004102,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004103.mp3,004103,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004108.mp3,004108,Rock,test
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004232.mp3,004232,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004233.mp3,004233,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004234.mp3,004234,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004235.mp3,004235,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004236.mp3,004236,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004239.mp3,004239,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004450.mp3,004450,Folk,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004507.mp3,004507,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004508.mp3,004508,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004509.mp3,004509,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004510.mp3,004510,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004511.mp3,004511,International,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004519.mp3,004519,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004520.mp3,004520,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004521.mp3,004521,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004522.mp3,004522,Electronic,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004682.mp3,004682,Hip-Hop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004684.mp3,004684,Hip-Hop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004685.mp3,004685,Hip-Hop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004688.mp3,004688,Hip-Hop,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004777.mp3,004777,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004778.mp3,004778,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004779.mp3,004779,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004780.mp3,004780,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004781.mp3,004781,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004782.mp3,004782,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004784.mp3,004784,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004785.mp3,004785,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004786.mp3,004786,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004787.mp3,004787,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004788.mp3,004788,Rock,training
/scratch/pdoshi/audio_comp/home_migrated/audio_comp_data/raw/fma_small/004/004799.mp3,004799,Rock,training
